,Condition_1,Condition_1_prime_1,Condition_1_prime_2,Condition_1_prime_3,Condition_1_prime_4,Condition_1_prime_5,Condition_1_prime_6,Condition_1_prime_7,Condition_1_prime_8,Condition_1_prime_9,Condition_1_prime_10,Condition_2,Condition_2_prime_1,Condition_2_prime_2,Condition_2_prime_3,Condition_2_prime_4,Condition_2_prime_5,Condition_2_prime_6,Condition_2_prime_7,Condition_2_prime_8,Condition_2_prime_9,Condition_2_prime_10,Condition_3,Condition_3_prime_1,Condition_3_prime_2,Condition_3_prime_3,Condition_3_prime_4,Condition_3_prime_5,Condition_3_prime_6,Condition_3_prime_7,Condition_3_prime_8,Condition_3_prime_9,Condition_3_prime_10,Condition_4,Condition_4_prime_1,Condition_4_prime_2,Condition_4_prime_3,Condition_4_prime_4,Condition_4_prime_5,Condition_4_prime_6,Condition_4_prime_7,Condition_4_prime_8,Condition_4_prime_9,Condition_4_prime_10,Condition_5,Condition_5_prime_1,Condition_5_prime_2,Condition_5_prime_3,Condition_5_prime_4,Condition_5_prime_5,Condition_5_prime_6,Condition_5_prime_7,Condition_5_prime_8,Condition_5_prime_9,Condition_5_prime_10,Condition_6,Condition_6_prime_1,Condition_6_prime_2,Condition_6_prime_3,Condition_6_prime_4,Condition_6_prime_5,Condition_6_prime_6,Condition_6_prime_7,Condition_6_prime_8,Condition_6_prime_9,Condition_6_prime_10,Condition_7,Condition_7_prime_1,Condition_7_prime_2,Condition_7_prime_3,Condition_7_prime_4,Condition_7_prime_5,Condition_7_prime_6,Condition_7_prime_7,Condition_7_prime_8,Condition_7_prime_9,Condition_7_prime_10,Condition_8,Condition_8_prime_1,Condition_8_prime_2,Condition_8_prime_3,Condition_8_prime_4,Condition_8_prime_5,Condition_8_prime_6,Condition_8_prime_7,Condition_8_prime_8,Condition_8_prime_9,Condition_8_prime_10,Condition_9,Condition_9_prime_1,Condition_9_prime_2,Condition_9_prime_3,Condition_9_prime_4,Condition_9_prime_5,Condition_9_prime_6,Condition_9_prime_7,Condition_9_prime_8,Condition_9_prime_9,Condition_9_prime_10,Condition_10,Condition_10_prime_1,Condition_10_prime_2,Condition_10_prime_3,Condition_10_prime_4,Condition_10_prime_5,Condition_10_prime_6,Condition_10_prime_7,Condition_10_prime_8,Condition_10_prime_9,Condition_10_prime_10
Condition_9_prime_2,0.3979,0.4085,0.3714,0.3333,0.3147,0.3337,0.4566,0.3706,0.4576,0.3979,0.3979,0.3271,0.2161,0.349,0.3305,0.2673,0.27,0.3271,0.3849,0.3271,0.3849,0.3333,0.2992,0.2594,0.2992,0.2767,0.2897,0.2895,0.2897,0.2847,0.3126,0.281,0.3576,0.6814,0.4468,0.6321,0.4815,0.6179,0.5782,0.6308,0.5677,0.6733,0.627,0.6321,0.2952,0.2952,0.307,0.249,0.249,0.2065,0.2952,0.3391,0.2754,0.2411,0.2952,0.3101,0.2065,0.3151,0.316,0.2568,0.2481,0.3101,0.2202,0.4235,0.3244,0.2651,0.427,0.2671,0.4656,0.3952,0.3704,0.3373,0.427,0.4587,0.4801,0.427,0.3968,0.2593,0.2593,0.3008,0.2116,0.2568,0.2087,0.265,0.2776,0.3537,0.2688,0.1988,0.8083,0.714,1.0,0.4797,0.7134,0.6373,0.7409,0.6973,0.8002,0.7322,0.6969,0.6444,0.515,0.7232,0.5113,0.5432,0.6068,0.6381,0.6128,0.6746,0.5077,0.589
Condition_9_prime_3,0.4803,0.3611,0.5121,0.3426,0.4646,0.4316,0.4303,0.5391,0.4259,0.4803,0.4803,0.4316,0.3231,0.5121,0.3426,0.376,0.3763,0.4316,0.3852,0.4316,0.4803,0.4326,0.2897,0.282,0.2897,0.1905,0.2897,0.2897,0.2897,0.2844,0.2897,0.2807,0.2807,0.4788,0.4274,0.4788,0.3335,0.4788,0.4788,0.4772,0.4661,0.4788,0.4788,0.4788,0.4034,0.4034,0.3985,0.2953,0.359,0.3138,0.4034,0.357,0.3759,0.3453,0.4034,0.418,0.3138,0.4927,0.3293,0.3667,0.3577,0.418,0.3976,0.4235,0.4314,0.3679,0.4615,0.3453,0.4708,0.3598,0.434,0.3756,0.4615,0.3793,0.3885,0.4615,0.4563,0.3701,0.3701,0.3317,0.5133,0.3667,0.3187,0.3681,0.4485,0.3703,0.3793,0.3057,0.6692,0.4788,0.4797,1.0,0.6602,0.5354,0.668,0.6339,0.6692,0.5737,0.5728,0.5238,0.4223,0.3791,0.4978,0.5176,0.5175,0.5175,0.5148,0.4419,0.4604,0.4196
Condition_9_prime_4,0.5793,0.5025,0.5528,0.4103,0.4866,0.5056,0.5481,0.5573,0.5528,0.5793,0.5793,0.499,0.387,0.5304,0.4075,0.4249,0.4276,0.499,0.4711,0.499,0.5663,0.5052,0.4223,0.4223,0.4223,0.3274,0.4223,0.4223,0.4223,0.4223,0.4223,0.4223,0.4223,0.7144,0.6323,0.7054,0.5669,0.7144,0.6284,0.7037,0.7004,0.7054,0.6374,0.7054,0.4671,0.4671,0.3985,0.343,0.4066,0.3775,0.4671,0.434,0.4621,0.4223,0.4671,0.4819,0.3775,0.4965,0.393,0.4144,0.4057,0.4819,0.4013,0.5187,0.4963,0.4462,0.6136,0.4535,0.6522,0.4867,0.5516,0.5185,0.6136,0.5527,0.5753,0.6136,0.5831,0.4178,0.4178,0.3957,0.3541,0.4144,0.3503,0.4464,0.4498,0.4486,0.4273,0.3706,0.9048,0.7106,0.7134,0.6602,1.0,0.6769,0.8228,0.8682,0.8958,0.7313,0.7993,0.7593,0.6578,0.61,0.7005,0.6588,0.753,0.753,0.7503,0.6761,0.6311,0.6551
Condition_9_prime_5,0.4534,0.3249,0.4854,0.3241,0.4377,0.41,0.3892,0.4804,0.3992,0.4534,0.4534,0.4034,0.3051,0.463,0.316,0.359,0.3614,0.4034,0.3453,0.4034,0.4404,0.4087,0.4802,0.4486,0.4802,0.3707,0.4709,0.4709,0.4708,0.4656,0.4935,0.4619,0.4618,0.6058,0.4242,0.5555,0.3588,0.5592,0.5053,0.5539,0.5041,0.5968,0.5662,0.5555,0.3997,0.3997,0.3669,0.2941,0.3577,0.3101,0.3997,0.3388,0.3576,0.3363,0.3997,0.4,0.3048,0.4485,0.3123,0.3578,0.358,0.4,0.3533,0.3676,0.401,0.3375,0.4414,0.3024,0.4708,0.3698,0.4072,0.4325,0.4414,0.3659,0.3793,0.4414,0.4162,0.3612,0.3612,0.3138,0.3451,0.3578,0.315,0.3378,0.4182,0.34,0.3614,0.307,0.7496,0.5554,0.6373,0.5354,0.6769,1.0,0.6676,0.6533,0.7406,0.6994,0.62,0.5686,0.4526,0.439,0.4912,0.5624,0.5478,0.5623,0.5504,0.4858,0.419,0.4644
Condition_9_prime_6,0.561,0.4708,0.5212,0.4066,0.4683,0.4965,0.5165,0.5586,0.5212,0.561,0.561,0.4953,0.3867,0.5121,0.4063,0.4236,0.4239,0.4953,0.4621,0.4953,0.5573,0.4962,0.3889,0.3626,0.3889,0.2792,0.3796,0.3796,0.3796,0.3743,0.3889,0.3706,0.3706,0.7409,0.5736,0.7264,0.4998,0.7183,0.7356,0.726,0.6629,0.7356,0.7409,0.7264,0.4671,0.4671,0.3985,0.343,0.4066,0.3775,0.4671,0.434,0.4621,0.4223,0.4671,0.4816,0.3775,0.4927,0.3929,0.4143,0.4053,0.4816,0.3976,0.5097,0.495,0.4449,0.566,0.4352,0.5886,0.4551,0.52,0.4709,0.566,0.489,0.5116,0.566,0.5515,0.4177,0.4177,0.3954,0.3541,0.4143,0.3503,0.4451,0.4485,0.4473,0.427,0.3694,0.9088,0.7183,0.7409,0.668,0.8228,0.6676,1.0,0.8015,0.9035,0.8361,0.7922,0.7408,0.6167,0.611,0.6369,0.6394,0.7107,0.7346,0.7092,0.6577,0.5912,0.6366
Condition_9_prime_7,0.5793,0.5025,0.5528,0.4103,0.4866,0.5056,0.5481,0.5573,0.5528,0.5793,0.5793,0.499,0.387,0.5304,0.4075,0.4249,0.4276,0.499,0.4711,0.499,0.5663,0.5052,0.4355,0.4355,0.4355,0.3403,0.4355,0.4355,0.4355,0.4355,0.4355,0.4342,0.4342,0.6972,0.6372,0.6972,0.5768,0.6972,0.611,0.6972,0.6972,0.6972,0.611,0.6972,0.4671,0.4671,0.3985,0.343,0.4066,0.3775,0.4671,0.434,0.4621,0.4223,0.4671,0.4819,0.3775,0.4965,0.393,0.4144,0.4057,0.4819,0.4013,0.5187,0.4963,0.4462,0.6136,0.4535,0.6522,0.4867,0.5516,0.5185,0.6136,0.5527,0.5753,0.6136,0.5831,0.4178,0.4178,0.3957,0.3541,0.4144,0.3503,0.4464,0.4498,0.4486,0.4273,0.3706,0.8877,0.6972,0.6973,0.6339,0.8682,0.6533,0.8015,1.0,0.8877,0.7062,0.7924,0.7751,0.6736,0.6032,0.7321,0.6737,0.7676,0.7688,0.7661,0.692,0.6348,0.6709
Condition_9_prime_8,0.5793,0.5025,0.5528,0.4103,0.4866,0.5056,0.5481,0.5573,0.5528,0.5793,0.5793,0.499,0.387,0.5304,0.4075,0.4249,0.4276,0.499,0.4711,0.499,0.5663,0.5052,0.4659,0.4489,0.4659,0.3562,0.4566,0.4566,0.4566,0.4513,0.4659,0.4476,0.4476,0.8005,0.6372,0.7912,0.5768,0.8005,0.7142,0.7897,0.7492,0.8005,0.7143,0.7912,0.4671,0.4671,0.3985,0.343,0.4066,0.3775,0.4671,0.434,0.4621,0.4223,0.4671,0.4819,0.3775,0.4965,0.393,0.4144,0.4057,0.4819,0.4013,0.5187,0.4963,0.4462,0.6136,0.4535,0.6522,0.4867,0.5516,0.5185,0.6136,0.5527,0.5753,0.6136,0.5831,0.4178,0.4178,0.3957,0.3541,0.4144,0.3503,0.4464,0.4498,0.4486,0.4273,0.3706,0.991,0.8004,0.8002,0.6692,0.8958,0.7406,0.9035,0.8877,1.0,0.8092,0.8559,0.8045,0.703,0.6746,0.7005,0.703,0.7969,0.7982,0.7955,0.7214,0.6641,0.7002
Condition_9_prime_9,0.4661,0.4708,0.4263,0.3117,0.3744,0.4026,0.4213,0.4622,0.4263,0.4661,0.4661,0.4013,0.3867,0.4173,0.3114,0.3321,0.3324,0.4013,0.3672,0.4013,0.4624,0.4022,0.3951,0.3636,0.3951,0.2801,0.3858,0.3858,0.3859,0.3806,0.4085,0.3769,0.3769,0.7804,0.5736,0.731,0.4998,0.722,0.7686,0.7297,0.6667,0.7723,0.8469,0.731,0.3731,0.3731,0.3033,0.2514,0.3151,0.2859,0.3731,0.34,0.4621,0.4223,0.3731,0.3876,0.3775,0.3978,0.298,0.3228,0.3138,0.3876,0.3976,0.4148,0.401,0.4449,0.4711,0.4352,0.4937,0.3599,0.426,0.3769,0.4711,0.3939,0.4167,0.4711,0.4566,0.3237,0.3237,0.3014,0.2601,0.3228,0.2588,0.4451,0.3536,0.3534,0.333,0.3694,0.8173,0.723,0.7322,0.5737,0.7313,0.6994,0.8361,0.7062,0.8092,1.0,0.7959,0.6481,0.6192,0.533,0.5417,0.5466,0.6155,0.6418,0.6165,0.5797,0.6033,0.6394
Condition_9_prime_10,0.4844,0.5025,0.4579,0.3154,0.3926,0.4116,0.4529,0.4622,0.4579,0.4844,0.4844,0.405,0.387,0.4355,0.3126,0.3334,0.3361,0.405,0.3763,0.405,0.4714,0.4112,0.4721,0.4498,0.4721,0.3716,0.472,0.472,0.4721,0.4668,0.4721,0.4631,0.4631,0.7922,0.6372,0.7922,0.5768,0.7606,0.697,0.7919,0.7582,0.7922,0.7007,0.7922,0.3731,0.3731,0.3034,0.2514,0.3151,0.2859,0.3731,0.3401,0.4621,0.4223,0.3731,0.388,0.3775,0.4016,0.2981,0.3229,0.3142,0.388,0.4013,0.4238,0.4023,0.4462,0.5187,0.4535,0.5573,0.3915,0.4576,0.4245,0.5187,0.4575,0.4804,0.5187,0.4882,0.3238,0.3238,0.3017,0.2601,0.3229,0.2588,0.4464,0.3549,0.3546,0.3333,0.3706,0.8559,0.7644,0.6969,0.5728,0.7993,0.62,0.7922,0.7924,0.8559,0.7959,1.0,0.7396,0.7054,0.594,0.6053,0.6381,0.7017,0.7333,0.708,0.6567,0.6856,0.7309
Condition_10,0.5161,0.4216,0.4775,0.3628,0.4234,0.458,0.4753,0.4817,0.4775,0.5161,0.5157,0.4514,0.3394,0.4534,0.3599,0.3933,0.396,0.4514,0.4075,0.4514,0.5027,0.4576,0.5297,0.5151,0.5297,0.4345,0.5297,0.5297,0.5297,0.5297,0.466,0.498,0.498,0.6444,0.5247,0.6444,0.4642,0.614,0.5504,0.6444,0.6218,0.6444,0.5528,0.6444,0.4194,0.4194,0.3123,0.3113,0.375,0.3298,0.4194,0.3704,0.3851,0.3586,0.4194,0.4343,0.3298,0.4195,0.3453,0.3828,0.3741,0.4343,0.3243,0.4417,0.4487,0.3826,0.619,0.4539,0.6663,0.4871,0.5532,0.5235,0.6178,0.5568,0.5884,0.6187,0.5832,0.3862,0.3862,0.3481,0.3225,0.3828,0.3321,0.3828,0.3861,0.385,0.3957,0.323,0.8045,0.6165,0.6444,0.5238,0.7593,0.5686,0.7408,0.7751,0.8045,0.6481,0.7396,1.0,0.8133,0.778,0.7329,0.8958,0.9048,0.9524,0.8822,0.9048,0.8185,0.7935
Condition_10_prime_1,0.4212,0.4216,0.3826,0.3541,0.3294,0.364,0.3801,0.3866,0.3826,0.4212,0.4208,0.3574,0.3394,0.3585,0.3512,0.3018,0.3045,0.3574,0.3126,0.3574,0.4078,0.3636,0.4602,0.5554,0.4602,0.365,0.4602,0.4602,0.4602,0.4602,0.4126,0.4419,0.4419,0.6102,0.5185,0.6102,0.4579,0.6077,0.5215,0.6102,0.6102,0.6102,0.524,0.6102,0.3255,0.3255,0.2172,0.2198,0.2835,0.2383,0.3255,0.2764,0.3851,0.3586,0.3255,0.3404,0.3298,0.3246,0.3367,0.2913,0.2826,0.3404,0.3243,0.3468,0.3547,0.3826,0.5241,0.4539,0.5714,0.4834,0.4593,0.4296,0.5229,0.4616,0.4935,0.5238,0.4883,0.2922,0.2922,0.2541,0.2285,0.2913,0.2406,0.3828,0.2912,0.291,0.3017,0.323,0.703,0.6102,0.515,0.4223,0.6578,0.4526,0.6167,0.6736,0.703,0.6192,0.7054,0.8133,1.0,0.6046,0.6377,0.7143,0.8095,0.8133,0.7817,0.7181,0.7363,0.7656
Condition_10_prime_2,0.3347,0.3273,0.296,0.2858,0.2515,0.2861,0.3837,0.2947,0.3822,0.3347,0.3343,0.2795,0.1685,0.272,0.2829,0.2357,0.2384,0.2795,0.3213,0.2795,0.3213,0.2857,0.4285,0.2978,0.4285,0.3628,0.4091,0.4091,0.4125,0.3807,0.3423,0.4248,0.3374,0.5147,0.3529,0.5147,0.3875,0.4841,0.4205,0.5147,0.4727,0.5147,0.4378,0.5147,0.2476,0.2476,0.2208,0.2174,0.2174,0.1589,0.2476,0.2755,0.1985,0.1775,0.2476,0.2624,0.1589,0.2381,0.2684,0.2252,0.2165,0.2624,0.1432,0.3465,0.2768,0.2014,0.432,0.2675,0.4784,0.3956,0.3721,0.3412,0.431,0.4628,0.4895,0.432,0.3965,0.2277,0.2277,0.2532,0.18,0.2252,0.1905,0.2014,0.214,0.2901,0.2372,0.1511,0.6746,0.5821,0.7232,0.3791,0.61,0.439,0.611,0.6032,0.6746,0.533,0.594,0.778,0.6046,1.0,0.5399,0.683,0.6964,0.7437,0.6828,0.8571,0.7459,0.5953
Condition_10_prime_3,0.5161,0.4216,0.4775,0.3628,0.4234,0.458,0.4753,0.4817,0.4775,0.5161,0.5157,0.4514,0.3394,0.4534,0.3599,0.3933,0.396,0.4514,0.4075,0.4514,0.5027,0.4576,0.3327,0.3327,0.3327,0.2388,0.3327,0.3327,0.3327,0.3327,0.3145,0.329,0.329,0.5102,0.5102,0.5102,0.4162,0.5102,0.4465,0.5102,0.5102,0.5102,0.4465,0.5102,0.4194,0.4194,0.3123,0.3113,0.375,0.3298,0.4194,0.3704,0.3851,0.3586,0.4194,0.4343,0.3298,0.4195,0.3453,0.3828,0.3741,0.4343,0.3243,0.4417,0.4487,0.3826,0.619,0.4539,0.6663,0.4871,0.5532,0.5235,0.6178,0.5568,0.5884,0.6187,0.5832,0.3862,0.3862,0.3481,0.3225,0.3828,0.3321,0.3828,0.3861,0.385,0.3957,0.323,0.7005,0.5101,0.5113,0.4978,0.7005,0.4912,0.6369,0.7321,0.7005,0.5417,0.6053,0.7329,0.6377,0.5399,1.0,0.641,0.7329,0.7329,0.7329,0.6389,0.59,0.6377
Condition_10_prime_4,0.4391,0.3301,0.4775,0.2991,0.4234,0.3944,0.389,0.4817,0.3912,0.4391,0.4387,0.3878,0.2758,0.4534,0.2963,0.3457,0.3484,0.3878,0.3305,0.3878,0.4257,0.394,0.5306,0.5161,0.5306,0.4357,0.5306,0.5306,0.5306,0.5306,0.4669,0.4986,0.4986,0.543,0.4234,0.543,0.3631,0.5126,0.449,0.543,0.5204,0.543,0.4515,0.543,0.3558,0.3558,0.3123,0.2637,0.3274,0.2662,0.3558,0.2934,0.2989,0.2816,0.3558,0.3707,0.2662,0.4195,0.2817,0.3352,0.3265,0.3707,0.3243,0.3555,0.385,0.3056,0.5328,0.3677,0.5801,0.4009,0.4763,0.4466,0.5316,0.4653,0.4968,0.5325,0.497,0.3386,0.3386,0.2844,0.3225,0.3352,0.3005,0.3058,0.3861,0.308,0.3481,0.2594,0.703,0.515,0.5432,0.5176,0.6588,0.5624,0.6394,0.6737,0.703,0.5466,0.6381,0.8958,0.7143,0.683,0.641,1.0,0.8071,0.8534,0.7857,0.8099,0.7233,0.697
Condition_10_prime_5,0.5161,0.4216,0.4775,0.3628,0.4234,0.458,0.4753,0.4817,0.4775,0.5161,0.5157,0.4514,0.3394,0.4534,0.3599,0.3933,0.396,0.4514,0.4075,0.4514,0.5027,0.4576,0.4599,0.4599,0.4599,0.365,0.4599,0.4599,0.4599,0.4599,0.4123,0.4416,0.4416,0.6065,0.5173,0.6065,0.457,0.6065,0.5203,0.6065,0.6065,0.6065,0.5203,0.6065,0.4194,0.4194,0.3123,0.3113,0.375,0.3298,0.4194,0.3704,0.3851,0.3586,0.4194,0.4343,0.3298,0.4195,0.3453,0.3828,0.3741,0.4343,0.3243,0.4417,0.4487,0.3826,0.619,0.4539,0.6663,0.4871,0.5532,0.5235,0.6178,0.5568,0.5884,0.6187,0.5832,0.3862,0.3862,0.3481,0.3225,0.3828,0.3321,0.3828,0.3861,0.385,0.3957,0.323,0.7969,0.6065,0.6068,0.5175,0.753,0.5478,0.7107,0.7676,0.7969,0.6155,0.7017,0.9048,0.8095,0.6964,0.7329,0.8071,1.0,0.9048,0.8732,0.8099,0.7325,0.7619
Condition_10_prime_6,0.5161,0.4216,0.4775,0.3628,0.4234,0.458,0.4753,0.4817,0.4775,0.5161,0.5157,0.4514,0.3394,0.4534,0.3599,0.3933,0.396,0.4514,0.4075,0.4514,0.5027,0.4576,0.4907,0.4762,0.4907,0.3956,0.4907,0.4907,0.4907,0.4907,0.4271,0.4725,0.4725,0.6381,0.5185,0.6381,0.4579,0.6077,0.5441,0.6381,0.6155,0.6381,0.5466,0.6381,0.4194,0.4194,0.3123,0.3113,0.375,0.3298,0.4194,0.3704,0.3851,0.3586,0.4194,0.4343,0.3298,0.4195,0.3453,0.3828,0.3741,0.4343,0.3243,0.4417,0.4487,0.3826,0.619,0.4539,0.6663,0.4871,0.5532,0.5235,0.6178,0.5568,0.5884,0.6187,0.5832,0.3862,0.3862,0.3481,0.3225,0.3828,0.3321,0.3828,0.3861,0.385,0.3957,0.323,0.7982,0.6102,0.6381,0.5175,0.753,0.5623,0.7346,0.7688,0.7982,0.6418,0.7333,0.9524,0.8133,0.7437,0.7329,0.8534,0.9048,1.0,0.8822,0.8572,0.7709,0.7935
Condition_10_prime_7,0.5161,0.4216,0.4775,0.3628,0.4234,0.458,0.4753,0.4817,0.4775,0.5161,0.5157,0.4514,0.3394,0.4534,0.3599,0.3933,0.396,0.4514,0.4075,0.4514,0.5027,0.4576,0.4375,0.4322,0.4375,0.3424,0.4375,0.4375,0.4375,0.4375,0.3899,0.4285,0.4285,0.6127,0.5157,0.6127,0.4552,0.605,0.5188,0.6127,0.6127,0.6127,0.5212,0.6127,0.4194,0.4194,0.3123,0.3113,0.375,0.3298,0.4194,0.3704,0.3851,0.3586,0.4194,0.4343,0.3298,0.4195,0.3453,0.3828,0.3741,0.4343,0.3243,0.4417,0.4487,0.3826,0.619,0.4539,0.6663,0.4871,0.5532,0.5235,0.6178,0.5568,0.5884,0.6187,0.5832,0.3862,0.3862,0.3481,0.3225,0.3828,0.3321,0.3828,0.3861,0.385,0.3957,0.323,0.7955,0.6074,0.6128,0.5148,0.7503,0.5504,0.7092,0.7661,0.7955,0.6165,0.708,0.8822,0.7817,0.6828,0.7329,0.7857,0.8732,0.8822,1.0,0.787,0.7099,0.7709
Condition_10_prime_8,0.4298,0.3276,0.3912,0.2858,0.3464,0.381,0.3838,0.3902,0.4775,0.4298,0.4295,0.3744,0.2624,0.3672,0.2829,0.3297,0.3324,0.3744,0.3213,0.3744,0.4165,0.3806,0.5022,0.4212,0.5022,0.4944,0.5022,0.5022,0.5022,0.5022,0.4252,0.4542,0.4248,0.5615,0.4416,0.5615,0.4763,0.5309,0.4672,0.5615,0.5389,0.5615,0.4845,0.5615,0.3425,0.3425,0.2208,0.3113,0.3113,0.2528,0.3425,0.3704,0.2936,0.2724,0.3425,0.3573,0.2529,0.3333,0.2684,0.3192,0.3104,0.3573,0.2381,0.4417,0.3717,0.2963,0.5275,0.3624,0.5748,0.3956,0.467,0.4373,0.5263,0.4628,0.5884,0.5272,0.4917,0.3226,0.3226,0.3481,0.2749,0.3192,0.2845,0.2965,0.3092,0.385,0.3321,0.246,0.7214,0.5336,0.6746,0.4419,0.6761,0.4858,0.6577,0.692,0.7214,0.5797,0.6567,0.9048,0.7181,0.8571,0.6389,0.8099,0.8099,0.8572,0.787,1.0,0.8133,0.6995
Condition_10_prime_9,0.4174,0.4033,0.3736,0.2675,0.3257,0.3628,0.3801,0.3683,0.3736,0.4174,0.4171,0.3574,0.3394,0.3585,0.265,0.3018,0.3045,0.3574,0.3126,0.3574,0.4078,0.3636,0.5639,0.4427,0.5639,0.4116,0.5639,0.5639,0.5639,0.5185,0.4777,0.499,0.431,0.5903,0.4956,0.5903,0.4191,0.5689,0.496,0.5903,0.577,0.5903,0.5081,0.5903,0.3255,0.3255,0.2172,0.2198,0.2835,0.2383,0.3255,0.2764,0.3851,0.3586,0.3255,0.3404,0.3298,0.3246,0.2505,0.2913,0.2826,0.3404,0.3243,0.3468,0.3547,0.3826,0.5058,0.4502,0.5398,0.3829,0.4503,0.4113,0.5046,0.4434,0.4619,0.5056,0.4793,0.2922,0.2922,0.2541,0.2285,0.2913,0.2406,0.3828,0.2912,0.291,0.3017,0.323,0.6641,0.5717,0.5077,0.4604,0.6311,0.419,0.5912,0.6348,0.6641,0.6033,0.6856,0.8185,0.7363,0.7459,0.59,0.7233,0.7325,0.7709,0.7099,0.8133,1.0,0.7085
Condition_10_prime_10,0.4212,0.4216,0.3826,0.2679,0.3294,0.364,0.3801,0.3866,0.3826,0.4212,0.4208,0.3574,0.3394,0.3585,0.265,0.3018,0.3045,0.3574,0.3126,0.3574,0.4078,0.3636,0.4308,0.4162,0.4308,0.3356,0.4307,0.4307,0.4308,0.4308,0.3992,0.4218,0.5634,0.6357,0.5157,0.6357,0.4552,0.605,0.5414,0.6357,0.6131,0.6357,0.5442,0.6357,0.3255,0.3255,0.2172,0.2198,0.2835,0.2383,0.3255,0.2764,0.3851,0.3586,0.3255,0.3404,0.3298,0.3246,0.2505,0.2913,0.2826,0.3404,0.3243,0.3468,0.3547,0.3826,0.5241,0.4539,0.5714,0.3919,0.4593,0.4296,0.5229,0.4616,0.4935,0.5238,0.4886,0.2922,0.2922,0.2541,0.2285,0.2913,0.2406,0.3828,0.2912,0.291,0.3017,0.323,0.7002,0.6078,0.589,0.4196,0.6551,0.4644,0.6366,0.6709,0.7002,0.6394,0.7309,0.7935,0.7656,0.5953,0.6377,0.697,0.7619,0.7935,0.7709,0.6995,0.7085,1.0
